time,open,high,low,close,volume
2026-05-23 07:15:00,2314.142,2314.78,2313.344,2313.631,840
2026-05-23 07:20:00,2313.631,2314.182,2312.558,2312.857,520
2026-05-23 07:25:00,2312.857,2313.145,2312.093,2312.499,576
2026-05-23 07:30:00,2312.499,2313.023,2312.172,2312.654,709
2026-05-23 07:35:00,2312.654,2314.611,2312.477,2313.795,302
2026-05-23 07:40:00,2313.795,2314.11,2313.253,2313.751,290
2026-05-23 07:45:00,2313.751,2314.31,2312.967,2313.652,614
2026-05-23 07:50:00,2313.652,2314.304,2313.643,2313.949,207
2026-05-23 07:55:00,2313.949,2314.991,2313.512,2314.887,476
2026-05-23 08:00:00,2314.887,2316.178,2314.503,2316.043,441
2026-05-23 08:05:00,2316.043,2318.006,2315.591,2317.538,201
2026-05-23 08:10:00,2317.538,2317.921,2317.153,2317.631,619
2026-05-23 08:15:00,2317.631,2317.721,2317.43,2317.702,139
2026-05-23 08:20:00,2317.702,2318.845,2316.971,2318.39,517
2026-05-23 08:25:00,2318.39,2319.645,2318.374,2319.284,501
2026-05-23 08:30:00,2319.284,2319.84,2318.525,2319.099,582
2026-05-23 08:35:00,2319.099,2319.303,2317.701,2318.103,720
2026-05-23 08:40:00,2318.103,2318.567,2317.765,2318.098,721
2026-05-23 08:45:00,2318.098,2319.187,2317.672,2318.731,750
2026-05-23 08:50:00,2318.731,2319.075,2318.081,2318.638,535
2026-05-23 08:55:00,2318.638,2319.035,2317.676,2318.072,412
2026-05-23 09:00:00,2318.072,2318.374,2317.375,2317.417,154
2026-05-23 09:05:00,2317.417,2317.809,2316.947,2317.624,890
2026-05-23 09:10:00,2317.624,2318.342,2317.444,2318.02,117
2026-05-23 09:15:00,2318.02,2318.786,2317.534,2318.514,468
2026-05-23 09:20:00,2318.514,2318.793,2316.972,2317.599,798
2026-05-23 09:25:00,2317.599,2318.358,2317.027,2318.232,590
2026-05-23 09:30:00,2318.232,2319.508,2317.501,2319.144,783
2026-05-23 09:35:00,2319.144,2320.211,2318.703,2319.494,862
2026-05-23 09:40:00,2319.494,2319.913,2318.754,2319.327,645
2026-05-23 09:45:00,2319.327,2319.911,2319.319,2319.651,102
2026-05-23 09:50:00,2319.651,2319.913,2318.704,2319.264,340
2026-05-23 09:55:00,2319.264,2319.753,2318.12,2318.715,624
2026-05-23 10:00:00,2318.715,2319.2,2318.296,2318.589,611
2026-05-23 10:05:00,2318.589,2319.187,2317.425,2317.699,161
2026-05-23 10:10:00,2317.699,2318.677,2317.501,2317.882,201
2026-05-23 10:15:00,2317.882,2318.441,2317.522,2317.958,561
2026-05-23 10:20:00,2317.958,2318.984,2317.655,2318.66,426
2026-05-23 10:25:00,2318.66,2320.509,2318.253,2320.06,333
2026-05-23 10:30:00,2320.06,2321.427,2319.621,2320.866,643
2026-05-23 10:35:00,2320.866,2322.142,2320.497,2321.764,805
2026-05-23 10:40:00,2321.764,2322.126,2321.025,2322.115,587
2026-05-23 10:45:00,2322.115,2322.459,2321.927,2322.298,109
2026-05-23 10:50:00,2322.298,2322.79,2322.122,2322.322,600
2026-05-23 10:55:00,2322.322,2322.877,2322.208,2322.473,333
2026-05-23 11:00:00,2322.473,2322.986,2321.879,2322.437,858
2026-05-23 11:05:00,2322.437,2322.746,2321.397,2321.616,188
2026-05-23 11:10:00,2321.616,2322.582,2321.243,2321.751,882
2026-05-23 11:15:00,2321.751,2322.08,2321.35,2321.763,843
2026-05-23 11:20:00,2321.763,2322.149,2321.661,2321.833,459
2026-05-23 11:25:00,2321.833,2321.866,2321.375,2321.471,721
2026-05-23 11:30:00,2321.471,2321.737,2320.747,2321.275,327
2026-05-23 11:35:00,2321.275,2321.398,2320.699,2321.341,322
2026-05-23 11:40:00,2321.341,2321.992,2320.316,2320.575,154
2026-05-23 11:45:00,2320.575,2320.735,2319.96,2320.4,705
2026-05-23 11:50:00,2320.4,2320.703,2320.113,2320.524,449
2026-05-23 11:55:00,2320.524,2321.171,2319.622,2320.615,126
2026-05-23 12:00:00,2320.615,2321.234,2319.368,2319.967,151
2026-05-23 12:05:00,2319.967,2320.71,2318.999,2319.391,676
2026-05-23 12:10:00,2319.391,2319.909,2318.745,2318.959,582
2026-05-23 12:15:00,2318.959,2319.691,2318.366,2318.506,156
2026-05-23 12:20:00,2318.506,2319.285,2318.169,2318.649,491
2026-05-23 12:25:00,2318.649,2319.297,2318.183,2318.729,103
2026-05-23 12:30:00,2318.729,2319.009,2317.686,2318.383,336
2026-05-23 12:35:00,2318.383,2318.656,2316.993,2317.461,621
2026-05-23 12:40:00,2317.461,2317.785,2317.103,2317.385,703
2026-05-23 12:45:00,2317.385,2317.75,2316.17,2316.72,292
2026-05-23 12:50:00,2316.72,2317.35,2316.37,2316.886,688
2026-05-23 12:55:00,2316.886,2318.122,2316.571,2317.507,858
2026-05-23 13:00:00,2317.507,2318.342,2316.559,2318.078,335
2026-05-23 13:05:00,2318.078,2318.456,2317.426,2317.782,857
2026-05-23 13:10:00,2317.782,2318.462,2317.122,2317.742,594
2026-05-23 13:15:00,2317.742,2318.662,2317.377,2318.051,779
2026-05-23 13:20:00,2318.051,2318.619,2317.198,2317.562,801
2026-05-23 13:25:00,2317.562,2318.705,2316.815,2318.245,174
2026-05-23 13:30:00,2318.245,2318.793,2318.064,2318.383,877
2026-05-23 13:35:00,2318.383,2318.741,2317.935,2318.114,290
2026-05-23 13:40:00,2318.114,2319.454,2317.519,2319.016,389
2026-05-23 13:45:00,2319.016,2319.236,2318.425,2318.828,607
2026-05-23 13:50:00,2318.828,2319.546,2318.43,2318.52,105
2026-05-23 13:55:00,2318.52,2320.02,2318.46,2319.739,189
2026-05-23 14:00:00,2319.739,2320.522,2319.229,2319.876,533
2026-05-23 14:05:00,2319.876,2320.795,2319.248,2320.255,860
2026-05-23 14:10:00,2320.255,2320.572,2319.539,2319.866,416
2026-05-23 14:15:00,2319.866,2321.038,2319.381,2320.77,707
2026-05-23 14:20:00,2320.77,2321.237,2319.856,2320.107,558
2026-05-23 14:25:00,2320.107,2320.521,2319.633,2319.989,298
2026-05-23 14:30:00,2319.989,2320.211,2318.533,2318.639,766
2026-05-23 14:35:00,2318.639,2319.213,2317.742,2318.368,193
2026-05-23 14:40:00,2318.368,2318.895,2317.487,2317.818,398
2026-05-23 14:45:00,2317.818,2318.507,2317.734,2318.105,768
2026-05-23 14:50:00,2318.105,2319.506,2317.941,2318.964,428
2026-05-23 14:55:00,2318.964,2319.293,2318.76,2318.838,197
2026-05-23 15:00:00,2318.838,2319.749,2318.239,2318.957,843
2026-05-23 15:05:00,2318.957,2319.998,2318.837,2319.561,268
2026-05-23 15:10:00,2319.561,2319.744,2319.141,2319.516,777
2026-05-23 15:15:00,2319.516,2320.061,2319.181,2319.614,332
2026-05-23 15:20:00,2319.614,2319.854,2319.134,2319.454,833
2026-05-23 15:25:00,2319.454,2319.961,2318.622,2319.133,463
2026-05-23 15:30:00,2319.133,2319.415,2317.818,2318.42,470
2026-05-23 15:35:00,2318.42,2318.676,2318.202,2318.469,611
2026-05-23 15:40:00,2318.469,2318.925,2317.635,2317.669,413
2026-05-23 15:45:00,2317.669,2318.494,2317.236,2318.212,599
2026-05-23 15:50:00,2318.212,2319.233,2317.692,2318.443,527
2026-05-23 15:55:00,2318.443,2319.209,2318.062,2318.296,658
2026-05-23 16:00:00,2318.296,2319.362,2317.737,2318.621,458
2026-05-23 16:05:00,2318.621,2319.493,2318.002,2318.933,671
2026-05-23 16:10:00,2318.933,2319.731,2318.81,2319.089,699
2026-05-23 16:15:00,2319.089,2319.475,2317.853,2318.511,435
2026-05-23 16:20:00,2318.511,2319.29,2317.81,2318.778,112
2026-05-23 16:25:00,2318.778,2318.885,2317.971,2318.105,594
2026-05-23 16:30:00,2318.105,2319.003,2317.456,2317.743,629
2026-05-23 16:35:00,2317.743,2318.32,2316.895,2317.072,450
2026-05-23 16:40:00,2317.072,2317.4,2316.193,2316.459,136
2026-05-23 16:45:00,2316.459,2316.905,2315.144,2315.493,881
2026-05-23 16:50:00,2315.493,2316.138,2315.359,2315.98,172
2026-05-23 16:55:00,2315.98,2316.759,2315.54,2316.393,464
2026-05-23 17:00:00,2316.393,2317.004,2315.823,2316.762,726
2026-05-23 17:05:00,2316.762,2317.001,2315.313,2315.905,289
2026-05-23 17:10:00,2315.905,2317.105,2315.366,2316.961,815
2026-05-23 17:15:00,2316.961,2317.837,2316.493,2317.156,318
2026-05-23 17:20:00,2317.156,2318.679,2316.73,2318.102,885
2026-05-23 17:25:00,2318.102,2319.023,2317.688,2318.691,249
2026-05-23 17:30:00,2318.691,2319.103,2318.109,2318.473,343
2026-05-23 17:35:00,2318.473,2319.287,2318.14,2318.594,150
2026-05-23 17:40:00,2318.594,2319.462,2318.362,2318.751,877
2026-05-23 17:45:00,2318.751,2319.839,2318.234,2319.116,786
2026-05-23 17:50:00,2319.116,2320.411,2319.045,2320.05,116
2026-05-23 17:55:00,2320.05,2320.577,2318.721,2319.301,679
2026-05-23 18:00:00,2319.301,2319.577,2318.691,2319.033,804
2026-05-23 18:05:00,2319.033,2319.08,2318.464,2318.912,511
2026-05-23 18:10:00,2318.912,2319.516,2318.1,2318.436,747
2026-05-23 18:15:00,2318.436,2319.066,2318.212,2318.826,842
2026-05-23 18:20:00,2318.826,2319.16,2318.005,2318.255,293
2026-05-23 18:25:00,2318.255,2318.788,2316.89,2317.372,896
2026-05-23 18:30:00,2317.372,2317.928,2316.525,2316.894,512
2026-05-23 18:35:00,2316.894,2317.919,2316.439,2317.428,539
2026-05-23 18:40:00,2317.428,2318.71,2317.025,2318.67,896
2026-05-23 18:45:00,2318.67,2319.559,2318.26,2319.321,352
2026-05-23 18:50:00,2319.321,2320.298,2318.769,2319.434,372
2026-05-23 18:55:00,2319.434,2319.597,2318.353,2318.808,170
2026-05-23 19:00:00,2318.808,2320.593,2318.37,2320.038,224
2026-05-23 19:05:00,2320.038,2320.729,2319.422,2320.459,461
2026-05-23 19:10:00,2320.459,2320.576,2319.709,2320.275,135
2026-05-23 19:15:00,2320.275,2320.623,2319.135,2319.853,252
2026-05-23 19:20:00,2319.853,2320.324,2318.353,2318.755,738
2026-05-23 19:25:00,2318.755,2319.476,2318.492,2319.144,433
2026-05-23 19:30:00,2319.144,2319.538,2318.948,2319.154,237
2026-05-23 19:35:00,2319.154,2320.158,2318.801,2319.85,317
2026-05-23 19:40:00,2319.85,2320.719,2319.446,2320.381,141
2026-05-23 19:45:00,2320.381,2320.656,2318.315,2318.672,899
2026-05-23 19:50:00,2318.672,2319.746,2317.967,2319.348,849
2026-05-23 19:55:00,2319.348,2319.728,2318.108,2318.646,501
2026-05-23 20:00:00,2318.646,2319.32,2318.238,2319.269,543
2026-05-23 20:05:00,2319.269,2320.299,2318.806,2319.871,430
2026-05-23 20:10:00,2319.871,2320.42,2319.193,2319.754,147
2026-05-23 20:15:00,2319.754,2320.421,2319.716,2319.743,709
2026-05-23 20:20:00,2319.743,2320.097,2318.7,2319.257,150
2026-05-23 20:25:00,2319.257,2319.701,2318.628,2319.437,106
2026-05-23 20:30:00,2319.437,2319.856,2318.54,2319.448,887
2026-05-23 20:35:00,2319.448,2320.099,2319.233,2319.995,588
2026-05-23 20:40:00,2319.995,2320.403,2319.306,2319.936,739
2026-05-23 20:45:00,2319.936,2320.368,2319.646,2320.254,229
2026-05-23 20:50:00,2320.254,2321.188,2319.364,2320.641,764
2026-05-23 20:55:00,2320.641,2321.898,2320.627,2321.148,630
2026-05-23 21:00:00,2321.148,2322.259,2320.639,2321.888,847
2026-05-23 21:05:00,2321.888,2323.386,2321.315,2322.862,800
2026-05-23 21:10:00,2322.862,2323.298,2322.098,2323.012,318
2026-05-23 21:15:00,2323.012,2323.45,2322.134,2322.635,289
2026-05-23 21:20:00,2322.635,2323.183,2321.76,2322.228,355
2026-05-23 21:25:00,2322.228,2322.552,2321.677,2322.025,345
2026-05-23 21:30:00,2322.025,2323.297,2321.987,2322.621,211
2026-05-23 21:35:00,2322.621,2323.528,2322.045,2323.286,633
2026-05-23 21:40:00,2323.286,2323.492,2322.597,2323.356,472
2026-05-23 21:45:00,2323.356,2323.773,2323.239,2323.281,693
2026-05-23 21:50:00,2323.281,2323.694,2323.234,2323.683,567
2026-05-23 21:55:00,2323.683,2324.478,2323.099,2324.058,856
2026-05-23 22:00:00,2324.058,2324.196,2323.673,2323.681,817
2026-05-23 22:05:00,2323.681,2323.964,2322.932,2323.535,353
2026-05-23 22:10:00,2323.535,2324.065,2323.036,2323.097,583
2026-05-23 22:15:00,2323.097,2324.126,2322.689,2323.526,250
2026-05-23 22:20:00,2323.526,2323.903,2323.331,2323.51,616
2026-05-23 22:25:00,2323.51,2324.214,2323.166,2324.002,790
2026-05-23 22:30:00,2324.002,2324.064,2323.72,2323.986,370
2026-05-23 22:35:00,2323.986,2324.556,2323.78,2324.039,195
2026-05-23 22:40:00,2324.039,2324.444,2323.291,2323.518,422
2026-05-23 22:45:00,2323.518,2323.816,2323.355,2323.601,128
2026-05-23 22:50:00,2323.601,2323.824,2322.481,2323.088,145
2026-05-23 22:55:00,2323.088,2323.473,2322.695,2323.151,458
2026-05-23 23:00:00,2323.151,2323.352,2322.95,2323.135,441
2026-05-23 23:05:00,2323.135,2323.662,2321.982,2322.466,673
2026-05-23 23:10:00,2322.466,2323.52,2321.889,2323.327,691
2026-05-23 23:15:00,2323.327,2323.634,2322.927,2322.964,598
2026-05-23 23:20:00,2322.964,2323.365,2322.402,2322.685,587
2026-05-23 23:25:00,2322.685,2323.003,2321.044,2321.754,373
2026-05-23 23:30:00,2321.754,2322.173,2321.665,2321.883,643
2026-05-23 23:35:00,2321.883,2322.556,2321.202,2321.78,524
2026-05-23 23:40:00,2321.78,2322.479,2321.406,2322.015,153
2026-05-23 23:45:00,2322.015,2322.284,2321.47,2321.807,290
2026-05-23 23:50:00,2321.807,2322.036,2321.026,2321.437,697
2026-05-23 23:55:00,2321.437,2321.914,2320.89,2321.503,890
2026-05-24 00:00:00,2321.503,2322.756,2321.007,2322.25,176
2026-05-24 00:05:00,2322.25,2322.822,2322.196,2322.463,514
2026-05-24 00:10:00,2322.463,2323.514,2322.209,2322.976,581
2026-05-24 00:15:00,2322.976,2323.42,2322.351,2323.278,181
2026-05-24 00:20:00,2323.278,2324.378,2322.99,2323.893,892
2026-05-24 00:25:00,2323.893,2324.273,2323.057,2323.399,744
2026-05-24 00:30:00,2323.399,2324.042,2323.097,2323.861,246
2026-05-24 00:35:00,2323.861,2324.842,2323.821,2324.164,106
2026-05-24 00:40:00,2324.164,2324.808,2323.897,2324.173,449
2026-05-24 00:45:00,2324.173,2324.729,2322.717,2323.178,569
2026-05-24 00:50:00,2323.178,2323.495,2321.818,2322.275,831
2026-05-24 00:55:00,2322.275,2322.438,2320.954,2321.542,836
2026-05-24 01:00:00,2321.542,2321.717,2321.528,2321.564,697
2026-05-24 01:05:00,2321.564,2321.77,2320.842,2321.479,870
2026-05-24 01:10:00,2321.479,2322.451,2321.034,2321.921,807
2026-05-24 01:15:00,2321.921,2322.441,2321.331,2321.7,231
2026-05-24 01:20:00,2321.7,2321.985,2320.447,2320.941,721
2026-05-24 01:25:00,2320.941,2321.212,2320.221,2321.0,609
2026-05-24 01:30:00,2321.0,2321.116,2319.56,2319.906,693
2026-05-24 01:35:00,2319.906,2320.375,2319.31,2319.422,590
2026-05-24 01:40:00,2319.422,2320.591,2319.128,2320.157,389
2026-05-24 01:45:00,2320.157,2320.968,2320.002,2320.36,701
2026-05-24 01:50:00,2320.36,2320.917,2319.386,2319.87,445
2026-05-24 01:55:00,2319.87,2320.234,2318.906,2319.373,870
2026-05-24 02:00:00,2319.373,2320.307,2318.803,2319.814,581
2026-05-24 02:05:00,2319.814,2320.297,2319.529,2319.824,660
2026-05-24 02:10:00,2319.824,2320.716,2319.413,2320.247,292
2026-05-24 02:15:00,2320.247,2320.766,2318.923,2319.35,760
2026-05-24 02:20:00,2319.35,2319.369,2318.884,2319.148,671
2026-05-24 02:25:00,2319.148,2319.791,2318.33,2318.828,328
2026-05-24 02:30:00,2318.828,2319.123,2317.753,2318.003,824
2026-05-24 02:35:00,2318.003,2320.189,2317.374,2319.791,547
2026-05-24 02:40:00,2319.791,2321.281,2319.313,2320.593,417
2026-05-24 02:45:00,2320.593,2320.681,2320.079,2320.624,136
2026-05-24 02:50:00,2320.624,2321.333,2320.339,2320.73,223
2026-05-24 02:55:00,2320.73,2321.325,2320.521,2320.712,714
2026-05-24 03:00:00,2320.712,2321.213,2320.408,2320.698,284
2026-05-24 03:05:00,2320.698,2321.178,2319.997,2320.611,370
2026-05-24 03:10:00,2320.611,2321.07,2319.922,2320.586,804
2026-05-24 03:15:00,2320.586,2321.205,2319.967,2320.904,300
2026-05-24 03:20:00,2320.904,2321.172,2319.933,2320.48,850
2026-05-24 03:25:00,2320.48,2320.883,2319.955,2320.256,830
2026-05-24 03:30:00,2320.256,2320.368,2319.452,2319.885,691
2026-05-24 03:35:00,2319.885,2320.845,2319.814,2320.42,737
2026-05-24 03:40:00,2320.42,2320.706,2319.672,2319.991,762
2026-05-24 03:45:00,2319.991,2320.47,2319.528,2320.231,828
2026-05-24 03:50:00,2320.231,2320.883,2320.058,2320.383,781
2026-05-24 03:55:00,2320.383,2321.208,2319.909,2320.93,611
2026-05-24 04:00:00,2320.93,2321.176,2319.388,2320.189,479
2026-05-24 04:05:00,2320.189,2321.251,2319.745,2320.69,756
2026-05-24 04:10:00,2320.69,2320.937,2320.348,2320.358,885
2026-05-24 04:15:00,2320.358,2320.815,2319.89,2320.618,816
2026-05-24 04:20:00,2320.618,2320.661,2320.108,2320.625,769
2026-05-24 04:25:00,2320.625,2321.3,2319.8,2320.709,425
2026-05-24 04:30:00,2320.709,2322.748,2320.195,2322.266,203
2026-05-24 04:35:00,2322.266,2323.528,2322.15,2323.159,302
2026-05-24 04:40:00,2323.159,2323.644,2322.168,2322.637,452
2026-05-24 04:45:00,2322.637,2322.664,2322.246,2322.555,652
2026-05-24 04:50:00,2322.555,2323.472,2322.389,2323.007,219
2026-05-24 04:55:00,2323.007,2323.434,2322.045,2322.43,723
2026-05-24 05:00:00,2322.43,2323.632,2322.234,2323.058,231
2026-05-24 05:05:00,2323.058,2324.872,2322.879,2324.342,729
2026-05-24 05:10:00,2324.342,2325.394,2324.086,2324.964,197
2026-05-24 05:15:00,2324.964,2325.755,2324.203,2325.099,374
2026-05-24 05:20:00,2325.099,2325.396,2324.595,2325.313,302
2026-05-24 05:25:00,2325.313,2325.932,2323.509,2324.429,666
2026-05-24 05:30:00,2324.429,2325.608,2324.15,2325.044,657
2026-05-24 05:35:00,2325.044,2325.663,2324.45,2324.636,776
2026-05-24 05:40:00,2324.636,2325.009,2323.818,2324.115,114
2026-05-24 05:45:00,2324.115,2324.831,2323.468,2323.679,394
2026-05-24 05:50:00,2323.679,2324.415,2322.962,2323.264,606
2026-05-24 05:55:00,2323.264,2323.503,2322.825,2323.064,367
2026-05-24 06:00:00,2323.064,2323.536,2322.306,2322.902,168
2026-05-24 06:05:00,2322.902,2323.558,2321.864,2322.508,296
2026-05-24 06:10:00,2322.508,2323.713,2322.237,2323.638,568
2026-05-24 06:15:00,2323.638,2324.355,2323.143,2323.541,387
2026-05-24 06:20:00,2323.541,2323.93,2322.447,2322.976,339
2026-05-24 06:25:00,2322.976,2323.223,2321.563,2322.224,250
2026-05-24 06:30:00,2322.224,2322.408,2321.576,2322.059,800
2026-05-24 06:35:00,2322.059,2322.193,2320.922,2321.185,392
2026-05-24 06:40:00,2321.185,2321.679,2320.596,2321.238,839
2026-05-24 06:45:00,2321.238,2322.345,2320.875,2321.914,207
2026-05-24 06:50:00,2321.914,2322.051,2320.722,2321.503,566
2026-05-24 06:55:00,2321.503,2321.666,2320.272,2321.207,722
2026-05-24 07:00:00,2321.207,2321.73,2321.169,2321.262,801
2026-05-24 07:05:00,2321.262,2322.341,2320.87,2321.804,305
2026-05-24 07:10:00,2321.804,2322.793,2321.299,2322.417,213
2026-05-24 07:15:00,2322.417,2322.906,2321.977,2322.218,606
2026-05-24 07:20:00,2322.218,2322.638,2321.675,2322.083,566
2026-05-24 07:25:00,2322.083,2322.84,2321.565,2322.423,712
2026-05-24 07:30:00,2322.423,2322.742,2321.277,2321.849,506
2026-05-24 07:35:00,2321.849,2322.743,2321.531,2322.436,157
2026-05-24 07:40:00,2322.436,2322.816,2321.413,2321.981,186
2026-05-24 07:45:00,2321.981,2323.696,2321.523,2323.289,433
2026-05-24 07:50:00,2323.289,2324.033,2322.245,2322.681,424
2026-05-24 07:55:00,2322.681,2323.201,2321.216,2321.588,824
2026-05-24 08:00:00,2321.588,2322.474,2321.223,2322.058,893
2026-05-24 08:05:00,2322.058,2322.656,2321.646,2322.372,795
2026-05-24 08:10:00,2322.372,2322.731,2321.354,2322.089,713
2026-05-24 08:15:00,2322.089,2322.236,2321.718,2322.206,789
2026-05-24 08:20:00,2322.206,2323.405,2321.723,2323.236,493
2026-05-24 08:25:00,2323.236,2323.946,2322.9,2323.636,209
2026-05-24 08:30:00,2323.636,2324.155,2323.526,2323.74,861
2026-05-24 08:35:00,2323.74,2324.366,2323.483,2323.974,672
2026-05-24 08:40:00,2323.974,2324.419,2322.81,2323.217,250
2026-05-24 08:45:00,2323.217,2323.5,2323.053,2323.208,259
2026-05-24 08:50:00,2323.208,2324.155,2322.795,2323.68,409
2026-05-24 08:55:00,2323.68,2324.108,2322.618,2323.042,304
2026-05-24 09:00:00,2323.042,2323.452,2321.607,2322.244,566
2026-05-24 09:05:00,2322.244,2322.706,2321.346,2321.621,498
2026-05-24 09:10:00,2321.621,2322.045,2321.031,2321.373,272
2026-05-24 09:15:00,2321.373,2322.622,2320.971,2322.177,378
2026-05-24 09:20:00,2322.177,2322.483,2321.834,2322.022,113
2026-05-24 09:25:00,2322.022,2322.495,2321.546,2322.36,721
2026-05-24 09:30:00,2322.36,2323.343,2321.728,2322.458,417
2026-05-24 09:35:00,2322.458,2323.187,2321.96,2322.767,232
2026-05-24 09:40:00,2322.767,2323.391,2322.474,2323.052,339
2026-05-24 09:45:00,2323.052,2323.725,2322.168,2322.853,852
2026-05-24 09:50:00,2322.853,2323.614,2322.217,2323.574,762
2026-05-24 09:55:00,2323.574,2323.893,2322.246,2323.255,564
2026-05-24 10:00:00,2323.255,2323.63,2322.092,2322.483,100
2026-05-24 10:05:00,2322.483,2322.908,2321.332,2321.934,696
2026-05-24 10:10:00,2321.934,2322.816,2321.392,2322.475,457
2026-05-24 10:15:00,2322.475,2322.761,2321.188,2321.634,179
2026-05-24 10:20:00,2321.634,2322.183,2320.391,2320.491,365
2026-05-24 10:25:00,2320.491,2322.246,2319.996,2321.488,530
2026-05-24 10:30:00,2321.488,2321.812,2320.745,2321.091,797
2026-05-24 10:35:00,2321.091,2321.89,2320.823,2321.35,869
2026-05-24 10:40:00,2321.35,2322.343,2320.882,2322.275,454
2026-05-24 10:45:00,2322.275,2322.507,2322.166,2322.178,844
2026-05-24 10:50:00,2322.178,2322.404,2321.456,2321.458,778
2026-05-24 10:55:00,2321.458,2321.894,2320.321,2320.784,174
2026-05-24 11:00:00,2320.784,2321.6,2320.29,2321.283,528
2026-05-24 11:05:00,2321.283,2321.431,2320.693,2321.087,107
2026-05-24 11:10:00,2321.087,2321.432,2320.173,2320.741,837
2026-05-24 11:15:00,2320.741,2321.22,2320.051,2320.31,510
2026-05-24 11:20:00,2320.31,2321.392,2319.899,2321.115,613
2026-05-24 11:25:00,2321.115,2321.393,2320.454,2320.908,167
2026-05-24 11:30:00,2320.908,2322.768,2320.37,2321.961,474
2026-05-24 11:35:00,2321.961,2322.28,2320.992,2321.531,611
2026-05-24 11:40:00,2321.531,2322.213,2321.469,2321.992,281
2026-05-24 11:45:00,2321.992,2322.944,2321.546,2322.209,364
2026-05-24 11:50:00,2322.209,2323.625,2321.784,2322.963,805
2026-05-24 11:55:00,2322.963,2323.533,2321.876,2322.624,241
2026-05-24 12:00:00,2322.624,2322.958,2321.794,2322.147,839
2026-05-24 12:05:00,2322.147,2322.462,2321.879,2322.212,247
2026-05-24 12:10:00,2322.212,2322.472,2321.768,2322.097,218
2026-05-24 12:15:00,2322.097,2322.725,2321.669,2321.754,765
2026-05-24 12:20:00,2321.754,2322.67,2321.426,2322.264,507
2026-05-24 12:25:00,2322.264,2322.793,2321.669,2322.589,510
2026-05-24 12:30:00,2322.589,2323.202,2322.057,2322.592,325
2026-05-24 12:35:00,2322.592,2323.222,2321.414,2321.681,255
2026-05-24 12:40:00,2321.681,2321.884,2320.865,2321.374,164
2026-05-24 12:45:00,2321.374,2322.036,2320.888,2321.634,179
2026-05-24 12:50:00,2321.634,2321.959,2320.176,2320.743,331
2026-05-24 12:55:00,2320.743,2322.56,2320.334,2321.976,778
2026-05-24 13:00:00,2321.976,2322.508,2320.591,2321.239,536
2026-05-24 13:05:00,2321.239,2322.344,2320.98,2321.77,763
2026-05-24 13:10:00,2321.77,2321.82,2321.33,2321.493,830
2026-05-24 13:15:00,2321.493,2321.931,2319.538,2320.357,301
2026-05-24 13:20:00,2320.357,2321.056,2319.781,2320.802,725
2026-05-24 13:25:00,2320.802,2321.699,2320.01,2320.318,172
2026-05-24 13:30:00,2320.318,2320.577,2320.005,2320.458,163
2026-05-24 13:35:00,2320.458,2321.344,2319.487,2319.992,521
2026-05-24 13:40:00,2319.992,2320.512,2319.423,2320.241,800
2026-05-24 13:45:00,2320.241,2320.319,2318.061,2318.486,802
2026-05-24 13:50:00,2318.486,2319.086,2317.854,2318.373,110
2026-05-24 13:55:00,2318.373,2318.653,2317.294,2317.801,118
2026-05-24 14:00:00,2317.801,2318.37,2316.505,2317.137,469
2026-05-24 14:05:00,2317.137,2317.29,2315.63,2316.255,250
2026-05-24 14:10:00,2316.255,2316.858,2315.196,2315.591,783
2026-05-24 14:15:00,2315.591,2315.944,2314.932,2315.368,789
2026-05-24 14:20:00,2315.368,2315.772,2314.722,2315.116,585
2026-05-24 14:25:00,2315.116,2315.728,2314.712,2315.443,266
2026-05-24 14:30:00,2315.443,2315.962,2315.23,2315.262,767
2026-05-24 14:35:00,2315.262,2315.563,2314.25,2314.842,885
2026-05-24 14:40:00,2314.842,2314.964,2314.324,2314.872,335
2026-05-24 14:45:00,2314.872,2315.362,2314.109,2314.418,624
2026-05-24 14:50:00,2314.418,2315.164,2314.301,2314.706,417
2026-05-24 14:55:00,2314.706,2315.215,2313.321,2313.716,754
2026-05-24 15:00:00,2313.716,2314.066,2312.543,2312.864,135
2026-05-24 15:05:00,2312.864,2313.43,2312.148,2312.561,594
2026-05-24 15:10:00,2312.561,2313.337,2312.274,2312.364,120
2026-05-24 15:15:00,2312.364,2312.734,2312.112,2312.233,423
2026-05-24 15:20:00,2312.233,2313.262,2311.798,2312.674,314
2026-05-24 15:25:00,2312.674,2313.038,2311.847,2312.198,589
2026-05-24 15:30:00,2312.198,2312.369,2311.745,2311.934,714
2026-05-24 15:35:00,2311.934,2312.68,2311.639,2311.743,117
2026-05-24 15:40:00,2311.743,2312.209,2311.275,2311.669,670
2026-05-24 15:45:00,2311.669,2311.955,2309.966,2310.777,756
2026-05-24 15:50:00,2310.777,2312.052,2310.159,2311.644,512
2026-05-24 15:55:00,2311.644,2312.083,2310.901,2311.648,750
2026-05-24 16:00:00,2311.648,2312.257,2310.884,2311.492,590
2026-05-24 16:05:00,2311.492,2312.115,2310.304,2310.494,171
2026-05-24 16:10:00,2310.494,2311.189,2310.006,2310.806,859
2026-05-24 16:15:00,2310.806,2311.671,2310.091,2311.143,308
2026-05-24 16:20:00,2311.143,2311.674,2310.375,2311.184,579
2026-05-24 16:25:00,2311.184,2311.259,2310.503,2311.24,367
